oppervlakte_m2,index_right,buurtcode,p_le_2,netto_splitsbaar_m2,max_units_after_split,split_feasible,units_added_if_split,expected_units_added
120,5562.0,BU04061124,0.38,108.0,2,True,1,0.038000000000000006
251,5549.0,BU04060410,0.642,225.9,2,True,1,0.06420000000000001
153,5549.0,BU04060410,0.44599999999999995,137.70000000000002,2,True,1,0.0446
122,5559.0,BU04061020,0.384,109.8,2,True,1,0.038400000000000004
148,5559.0,BU04061020,0.436,133.20000000000002,2,True,1,0.0436
222,5548.0,BU04060409,0.5840000000000001,199.8,2,True,1,0.05840000000000001
151,5559.0,BU04061020,0.442,135.9,2,True,1,0.0442
123,5561.0,BU04061123,0.386,110.7,2,True,1,0.0386
229,5549.0,BU04060410,0.598,206.1,2,True,1,0.0598
122,5562.0,BU04061124,0.384,109.8,2,True,1,0.038400000000000004
123,5559.0,BU04061020,0.386,110.7,2,True,1,0.0386
138,5559.0,BU04061020,0.416,124.2,2,True,1,0.0416
141,5561.0,BU04061123,0.422,126.9,2,True,1,0.0422
127,5558.0,BU04060919,0.394,114.3,2,True,1,0.039400000000000004
136,5559.0,BU04061020,0.412,122.4,2,True,1,0.0412
122,5559.0,BU04061020,0.384,109.8,2,True,1,0.038400000000000004
161,5537.0,BU04060002,0.46199999999999997,144.9,2,True,1,0.0462
181,5559.0,BU04061020,0.502,162.9,2,True,1,0.0502
229,5549.0,BU04060410,0.598,206.1,2,True,1,0.0598
167,5559.0,BU04061020,0.474,150.3,2,True,1,0.0474
261,5549.0,BU04060410,0.6619999999999999,234.9,2,True,1,0.0662
139,5559.0,BU04061020,0.418,125.10000000000001,2,True,1,0.041800000000000004
120,5562.0,BU04061124,0.38,108.0,2,True,1,0.038000000000000006
143,5559.0,BU04061020,0.426,128.70000000000002,2,True,1,0.0426
229,5549.0,BU04060410,0.598,206.1,2,True,1,0.0598
127,5558.0,BU04060919,0.394,114.3,2,True,1,0.039400000000000004
132,5557.0,BU04060818,0.404,118.8,2,True,1,0.040400000000000005
229,5549.0,BU04060410,0.598,206.1,2,True,1,0.0598
121,5562.0,BU04061124,0.382,108.9,2,True,1,0.038200000000000005
127,5558.0,BU04060919,0.394,114.3,2,True,1,0.039400000000000004
127,5557.0,BU04060818,0.394,114.3,2,True,1,0.039400000000000004
177,5559.0,BU04061020,0.494,159.3,2,True,1,0.0494
121,5562.0,BU04061124,0.382,108.9,2,True,1,0.038200000000000005
204,5559.0,BU04061020,0.548,183.6,2,True,1,0.05480000000000001
127,5557.0,BU04060818,0.394,114.3,2,True,1,0.039400000000000004
127,5558.0,BU04060919,0.394,114.3,2,True,1,0.039400000000000004
120,5559.0,BU04061020,0.38,108.0,2,True,1,0.038000000000000006
235,5549.0,BU04060410,0.61,211.5,2,True,1,0.061
120,5562.0,BU04061124,0.38,108.0,2,True,1,0.038000000000000006
128,5557.0,BU04060818,0.396,115.2,2,True,1,0.0396
139,5559.0,BU04061020,0.418,125.10000000000001,2,True,1,0.041800000000000004
168,5537.0,BU04060002,0.476,151.20000000000002,2,True,1,0.0476
138,5561.0,BU04061123,0.416,124.2,2,True,1,0.0416
155,5559.0,BU04061020,0.44999999999999996,139.5,2,True,1,0.045
129,5557.0,BU04060818,0.398,116.10000000000001,2,True,1,0.0398
147,5560.0,BU04061021,0.434,132.3,2,True,1,0.0434
121,5557.0,BU04060818,0.382,108.9,2,True,1,0.038200000000000005
126,5557.0,BU04060818,0.392,113.4,2,True,1,0.039200000000000006
121,5559.0,BU04061020,0.382,108.9,2,True,1,0.038200000000000005
126,5560.0,BU04061021,0.392,113.4,2,True,1,0.039200000000000006
120,5561.0,BU04061123,0.38,108.0,2,True,1,0.038000000000000006
127,5558.0,BU04060919,0.394,114.3,2,True,1,0.039400000000000004
128,5557.0,BU04060818,0.396,115.2,2,True,1,0.0396
144,5559.0,BU04061020,0.428,129.6,2,True,1,0.042800000000000005
156,5560.0,BU04061021,0.45199999999999996,140.4,2,True,1,0.0452
127,5561.0,BU04061123,0.394,114.3,2,True,1,0.039400000000000004
176,5559.0,BU04061020,0.492,158.4,2,True,1,0.0492
156,5560.0,BU04061021,0.45199999999999996,140.4,2,True,1,0.0452
127,5558.0,BU04060919,0.394,114.3,2,True,1,0.039400000000000004
123,5558.0,BU04060919,0.386,110.7,2,True,1,0.0386
124,5557.0,BU04060818,0.388,111.60000000000001,2,True,1,0.0388
135,5560.0,BU04061021,0.41,121.5,2,True,1,0.041
124,5557.0,BU04060818,0.388,111.60000000000001,2,True,1,0.0388
135,5560.0,BU04061021,0.41,121.5,2,True,1,0.041
167,5559.0,BU04061020,0.474,150.3,2,True,1,0.0474
124,5557.0,BU04060818,0.388,111.60000000000001,2,True,1,0.0388
183,5560.0,BU04061021,0.506,164.70000000000002,2,True,1,0.050600000000000006
122,5557.0,BU04060818,0.384,109.8,2,True,1,0.038400000000000004
124,5557.0,BU04060818,0.388,111.60000000000001,2,True,1,0.0388
126,5560.0,BU04061021,0.392,113.4,2,True,1,0.039200000000000006
122,5557.0,BU04060818,0.384,109.8,2,True,1,0.038400000000000004
132,5561.0,BU04061123,0.404,118.8,2,True,1,0.040400000000000005
126,5560.0,BU04061021,0.392,113.4,2,True,1,0.039200000000000006
141,5561.0,BU04061123,0.422,126.9,2,True,1,0.0422
126,5560.0,BU04061021,0.392,113.4,2,True,1,0.039200000000000006
122,5557.0,BU04060818,0.384,109.8,2,True,1,0.038400000000000004
127,5560.0,BU04061021,0.394,114.3,2,True,1,0.039400000000000004
124,5557.0,BU04060818,0.388,111.60000000000001,2,True,1,0.0388
141,5561.0,BU04061123,0.422,126.9,2,True,1,0.0422
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
123,5549.0,BU04060410,0.386,110.7,2,True,1,0.0386
122,5549.0,BU04060410,0.384,109.8,2,True,1,0.038400000000000004
137,5561.0,BU04061123,0.414,123.3,2,True,1,0.0414
122,5559.0,BU04061020,0.384,109.8,2,True,1,0.038400000000000004
137,5549.0,BU04060410,0.414,123.3,2,True,1,0.0414
127,5561.0,BU04061123,0.394,114.3,2,True,1,0.039400000000000004
127,5557.0,BU04060818,0.394,114.3,2,True,1,0.039400000000000004
122,5557.0,BU04060818,0.384,109.8,2,True,1,0.038400000000000004
131,5549.0,BU04060410,0.402,117.9,2,True,1,0.04020000000000001
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
138,5549.0,BU04060410,0.416,124.2,2,True,1,0.0416
128,5557.0,BU04060818,0.396,115.2,2,True,1,0.0396
124,5561.0,BU04061123,0.388,111.60000000000001,2,True,1,0.0388
129,5559.0,BU04061020,0.398,116.10000000000001,2,True,1,0.0398
122,5557.0,BU04060818,0.384,109.8,2,True,1,0.038400000000000004
128,5560.0,BU04061021,0.396,115.2,2,True,1,0.0396
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
148,5561.0,BU04061123,0.436,133.20000000000002,2,True,1,0.0436
134,5560.0,BU04061021,0.408,120.60000000000001,2,True,1,0.0408
125,5557.0,BU04060818,0.39,112.5,2,True,1,0.03900000000000001
430,5541.0,BU04060206,0.9,387.0,2,True,1,0.09000000000000001
121,5557.0,BU04060818,0.382,108.9,2,True,1,0.038200000000000005
213,5562.0,BU04061124,0.5660000000000001,191.70000000000002,2,True,1,0.05660000000000001
140,5559.0,BU04061020,0.42,126.0,2,True,1,0.042
138,5561.0,BU04061123,0.416,124.2,2,True,1,0.0416
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
124,5557.0,BU04060818,0.388,111.60000000000001,2,True,1,0.0388
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
135,5560.0,BU04061021,0.41,121.5,2,True,1,0.041
142,5562.0,BU04061124,0.424,127.8,2,True,1,0.0424
128,5559.0,BU04061020,0.396,115.2,2,True,1,0.0396
129,5561.0,BU04061123,0.398,116.10000000000001,2,True,1,0.0398
296,5540.0,BU04060205,0.732,266.40000000000003,2,True,1,0.0732
124,5557.0,BU04060818,0.388,111.60000000000001,2,True,1,0.0388
126,5559.0,BU04061020,0.392,113.4,2,True,1,0.039200000000000006
218,5559.0,BU04061020,0.5760000000000001,196.20000000000002,2,True,1,0.05760000000000001
156,5560.0,BU04061021,0.45199999999999996,140.4,2,True,1,0.0452
156,5560.0,BU04061021,0.45199999999999996,140.4,2,True,1,0.0452
203,5559.0,BU04061020,0.546,182.70000000000002,2,True,1,0.05460000000000001
120,5557.0,BU04060818,0.38,108.0,2,True,1,0.038000000000000006
136,5561.0,BU04061123,0.412,122.4,2,True,1,0.0412
126,5560.0,BU04061021,0.392,113.4,2,True,1,0.039200000000000006
203,5559.0,BU04061020,0.546,182.70000000000002,2,True,1,0.05460000000000001
120,5557.0,BU04060818,0.38,108.0,2,True,1,0.038000000000000006
126,5560.0,BU04061021,0.392,113.4,2,True,1,0.039200000000000006
292,5540.0,BU04060205,0.724,262.8,2,True,1,0.0724
186,5559.0,BU04061020,0.512,167.4,2,True,1,0.0512
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
125,5559.0,BU04061020,0.39,112.5,2,True,1,0.03900000000000001
147,5560.0,BU04061021,0.434,132.3,2,True,1,0.0434
139,5561.0,BU04061123,0.418,125.10000000000001,2,True,1,0.041800000000000004
128,5559.0,BU04061020,0.396,115.2,2,True,1,0.0396
156,5559.0,BU04061020,0.45199999999999996,140.4,2,True,1,0.0452
156,5560.0,BU04061021,0.45199999999999996,140.4,2,True,1,0.0452
134,5558.0,BU04060919,0.408,120.60000000000001,2,True,1,0.0408
138,5558.0,BU04060919,0.416,124.2,2,True,1,0.0416
156,5559.0,BU04061020,0.45199999999999996,140.4,2,True,1,0.0452
156,5560.0,BU04061021,0.45199999999999996,140.4,2,True,1,0.0452
132,5561.0,BU04061123,0.404,118.8,2,True,1,0.040400000000000005
136,5559.0,BU04061020,0.412,122.4,2,True,1,0.0412
136,5560.0,BU04061021,0.412,122.4,2,True,1,0.0412
130,5558.0,BU04060919,0.4,117.0,2,True,1,0.04000000000000001
143,5558.0,BU04060919,0.426,128.70000000000002,2,True,1,0.0426
128,5558.0,BU04060919,0.396,115.2,2,True,1,0.0396
121,5558.0,BU04060919,0.382,108.9,2,True,1,0.038200000000000005
128,5557.0,BU04060818,0.396,115.2,2,True,1,0.0396
157,5559.0,BU04061020,0.45399999999999996,141.3,2,True,1,0.045399999999999996
157,5560.0,BU04061021,0.45399999999999996,141.3,2,True,1,0.045399999999999996
234,5559.0,BU04061020,0.608,210.6,2,True,1,0.0608
120,5559.0,BU04061020,0.38,108.0,2,True,1,0.038000000000000006
156,5560.0,BU04061021,0.45199999999999996,140.4,2,True,1,0.0452
157,5560.0,BU04061021,0.45399999999999996,141.3,2,True,1,0.045399999999999996
139,5558.0,BU04060919,0.418,125.10000000000001,2,True,1,0.041800000000000004
147,5560.0,BU04061021,0.434,132.3,2,True,1,0.0434
157,5560.0,BU04061021,0.45399999999999996,141.3,2,True,1,0.045399999999999996
224,5536.0,BU04060001,0.5880000000000001,201.6,2,True,1,0.05880000000000001
149,5558.0,BU04060919,0.438,134.1,2,True,1,0.043800000000000006
151,5537.0,BU04060002,0.442,135.9,2,True,1,0.0442
168,5537.0,BU04060002,0.476,151.20000000000002,2,True,1,0.0476
124,5561.0,BU04061123,0.388,111.60000000000001,2,True,1,0.0388
168,5537.0,BU04060002,0.476,151.20000000000002,2,True,1,0.0476
422,5543.0,BU04060308,0.9,379.8,2,True,1,0.09000000000000001
151,5537.0,BU04060002,0.442,135.9,2,True,1,0.0442
148,5558.0,BU04060919,0.436,133.20000000000002,2,True,1,0.0436
168,5537.0,BU04060002,0.476,151.20000000000002,2,True,1,0.0476
149,5558.0,BU04060919,0.438,134.1,2,True,1,0.043800000000000006
154,5557.0,BU04060818,0.44799999999999995,138.6,2,True,1,0.0448
168,5537.0,BU04060002,0.476,151.20000000000002,2,True,1,0.0476
168,5537.0,BU04060002,0.476,151.20000000000002,2,True,1,0.0476
124,5557.0,BU04060818,0.388,111.60000000000001,2,True,1,0.0388
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
154,5557.0,BU04060818,0.44799999999999995,138.6,2,True,1,0.0448
156,5558.0,BU04060919,0.45199999999999996,140.4,2,True,1,0.0452
120,5561.0,BU04061123,0.38,108.0,2,True,1,0.038000000000000006
130,5558.0,BU04060919,0.4,117.0,2,True,1,0.04000000000000001
128,5557.0,BU04060818,0.396,115.2,2,True,1,0.0396
124,5561.0,BU04061123,0.388,111.60000000000001,2,True,1,0.0388
192,5557.0,BU04060818,0.524,172.8,2,True,1,0.0524
192,5557.0,BU04060818,0.524,172.8,2,True,1,0.0524
132,5558.0,BU04060919,0.404,118.8,2,True,1,0.040400000000000005
122,5557.0,BU04060818,0.384,109.8,2,True,1,0.038400000000000004
156,5559.0,BU04061020,0.45199999999999996,140.4,2,True,1,0.0452
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
156,5559.0,BU04061020,0.45199999999999996,140.4,2,True,1,0.0452
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
156,5559.0,BU04061020,0.45199999999999996,140.4,2,True,1,0.0452
127,5558.0,BU04060919,0.394,114.3,2,True,1,0.039400000000000004
155,5559.0,BU04061020,0.44999999999999996,139.5,2,True,1,0.045
164,5557.0,BU04060818,0.46799999999999997,147.6,2,True,1,0.0468
156,5559.0,BU04061020,0.45199999999999996,140.4,2,True,1,0.0452
127,5558.0,BU04060919,0.394,114.3,2,True,1,0.039400000000000004
130,5558.0,BU04060919,0.4,117.0,2,True,1,0.04000000000000001
122,5557.0,BU04060818,0.384,109.8,2,True,1,0.038400000000000004
141,5556.0,BU04060817,0.422,126.9,2,True,1,0.0422
141,5556.0,BU04060817,0.422,126.9,2,True,1,0.0422
127,5558.0,BU04060919,0.394,114.3,2,True,1,0.039400000000000004
122,5556.0,BU04060817,0.384,109.8,2,True,1,0.038400000000000004
127,5558.0,BU04060919,0.394,114.3,2,True,1,0.039400000000000004
131,5556.0,BU04060817,0.402,117.9,2,True,1,0.04020000000000001
132,5556.0,BU04060817,0.404,118.8,2,True,1,0.040400000000000005
139,5556.0,BU04060817,0.418,125.10000000000001,2,True,1,0.041800000000000004
144,5556.0,BU04060817,0.428,129.6,2,True,1,0.042800000000000005
133,5558.0,BU04060919,0.40599999999999997,119.7,2,True,1,0.0406
130,5561.0,BU04061123,0.4,117.0,2,True,1,0.04000000000000001
136,5556.0,BU04060817,0.412,122.4,2,True,1,0.0412
137,5558.0,BU04060919,0.414,123.3,2,True,1,0.0414
127,5558.0,BU04060919,0.394,114.3,2,True,1,0.039400000000000004
120,5557.0,BU04060818,0.38,108.0,2,True,1,0.038000000000000006
162,5556.0,BU04060817,0.46399999999999997,145.8,2,True,1,0.0464
131,5556.0,BU04060817,0.402,117.9,2,True,1,0.04020000000000001
127,5558.0,BU04060919,0.394,114.3,2,True,1,0.039400000000000004
176,5558.0,BU04060919,0.492,158.4,2,True,1,0.0492
129,5556.0,BU04060817,0.398,116.10000000000001,2,True,1,0.0398
122,5558.0,BU04060919,0.384,109.8,2,True,1,0.038400000000000004
130,5556.0,BU04060817,0.4,117.0,2,True,1,0.04000000000000001
134,5556.0,BU04060817,0.408,120.60000000000001,2,True,1,0.0408
188,5562.0,BU04061124,0.516,169.20000000000002,2,True,1,0.05160000000000001
168,5556.0,BU04060817,0.476,151.20000000000002,2,True,1,0.0476
140,5557.0,BU04060818,0.42,126.0,2,True,1,0.042
134,5556.0,BU04060817,0.408,120.60000000000001,2,True,1,0.0408
128,5557.0,BU04060818,0.396,115.2,2,True,1,0.0396
129,5560.0,BU04061021,0.398,116.10000000000001,2,True,1,0.0398
131,5560.0,BU04061021,0.402,117.9,2,True,1,0.04020000000000001
133,5558.0,BU04060919,0.40599999999999997,119.7,2,True,1,0.0406
129,5560.0,BU04061021,0.398,116.10000000000001,2,True,1,0.0398
144,5560.0,BU04061021,0.428,129.6,2,True,1,0.042800000000000005
145,5561.0,BU04061123,0.43,130.5,2,True,1,0.043000000000000003
131,5560.0,BU04061021,0.402,117.9,2,True,1,0.04020000000000001
137,5560.0,BU04061021,0.414,123.3,2,True,1,0.0414
135,5557.0,BU04060818,0.41,121.5,2,True,1,0.041
138,5557.0,BU04060818,0.416,124.2,2,True,1,0.0416
129,5557.0,BU04060818,0.398,116.10000000000001,2,True,1,0.0398
120,5559.0,BU04061020,0.38,108.0,2,True,1,0.038000000000000006
131,5558.0,BU04060919,0.402,117.9,2,True,1,0.04020000000000001
145,5561.0,BU04061123,0.43,130.5,2,True,1,0.043000000000000003
122,5559.0,BU04061020,0.384,109.8,2,True,1,0.038400000000000004
134,5558.0,BU04060919,0.408,120.60000000000001,2,True,1,0.0408
155,5559.0,BU04061020,0.44999999999999996,139.5,2,True,1,0.045
157,5559.0,BU04061020,0.45399999999999996,141.3,2,True,1,0.045399999999999996
122,5558.0,BU04060919,0.384,109.8,2,True,1,0.038400000000000004
155,5559.0,BU04061020,0.44999999999999996,139.5,2,True,1,0.045
137,5556.0,BU04060817,0.414,123.3,2,True,1,0.0414
124,5557.0,BU04060818,0.388,111.60000000000001,2,True,1,0.0388
130,5556.0,BU04060817,0.4,117.0,2,True,1,0.04000000000000001
126,5558.0,BU04060919,0.392,113.4,2,True,1,0.039200000000000006
143,5561.0,BU04061123,0.426,128.70000000000002,2,True,1,0.0426
123,5557.0,BU04060818,0.386,110.7,2,True,1,0.0386
158,5561.0,BU04061123,0.45599999999999996,142.20000000000002,2,True,1,0.0456
132,5556.0,BU04060817,0.404,118.8,2,True,1,0.040400000000000005
122,5557.0,BU04060818,0.384,109.8,2,True,1,0.038400000000000004
132,5561.0,BU04061123,0.404,118.8,2,True,1,0.040400000000000005
129,5561.0,BU04061123,0.398,116.10000000000001,2,True,1,0.0398
127,5558.0,BU04060919,0.394,114.3,2,True,1,0.039400000000000004
132,5561.0,BU04061123,0.404,118.8,2,True,1,0.040400000000000005
508,5539.0,BU04060204,0.9,457.2,2,True,1,0.09000000000000001
140,5558.0,BU04060919,0.42,126.0,2,True,1,0.042
129,5561.0,BU04061123,0.398,116.10000000000001,2,True,1,0.0398
122,5558.0,BU04060919,0.384,109.8,2,True,1,0.038400000000000004
137,5558.0,BU04060919,0.414,123.3,2,True,1,0.0414
127,5561.0,BU04061123,0.394,114.3,2,True,1,0.039400000000000004
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
205,5559.0,BU04061020,0.55,184.5,2,True,1,0.05500000000000001
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
123,5561.0,BU04061123,0.386,110.7,2,True,1,0.0386
205,5559.0,BU04061020,0.55,184.5,2,True,1,0.05500000000000001
156,5559.0,BU04061020,0.45199999999999996,140.4,2,True,1,0.0452
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
218,5559.0,BU04061020,0.5760000000000001,196.20000000000002,2,True,1,0.05760000000000001
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
129,5561.0,BU04061123,0.398,116.10000000000001,2,True,1,0.0398
142,5561.0,BU04061123,0.424,127.8,2,True,1,0.0424
121,5563.0,BU04061125,0.382,108.9,2,True,1,0.038200000000000005
130,5561.0,BU04061123,0.4,117.0,2,True,1,0.04000000000000001
122,5559.0,BU04061020,0.384,109.8,2,True,1,0.038400000000000004
132,5561.0,BU04061123,0.404,118.8,2,True,1,0.040400000000000005
127,5561.0,BU04061123,0.394,114.3,2,True,1,0.039400000000000004
130,5561.0,BU04061123,0.4,117.0,2,True,1,0.04000000000000001
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
129,5561.0,BU04061123,0.398,116.10000000000001,2,True,1,0.0398
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
146,5561.0,BU04061123,0.432,131.4,2,True,1,0.0432
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
124,5561.0,BU04061123,0.388,111.60000000000001,2,True,1,0.0388
120,5561.0,BU04061123,0.38,108.0,2,True,1,0.038000000000000006
121,5563.0,BU04061125,0.382,108.9,2,True,1,0.038200000000000005
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
123,5561.0,BU04061123,0.386,110.7,2,True,1,0.0386
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
122,5563.0,BU04061125,0.384,109.8,2,True,1,0.038400000000000004
127,5561.0,BU04061123,0.394,114.3,2,True,1,0.039400000000000004
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
146,5561.0,BU04061123,0.432,131.4,2,True,1,0.0432
148,5561.0,BU04061123,0.436,133.20000000000002,2,True,1,0.0436
151,5561.0,BU04061123,0.442,135.9,2,True,1,0.0442
145,5561.0,BU04061123,0.43,130.5,2,True,1,0.043000000000000003
133,5561.0,BU04061123,0.40599999999999997,119.7,2,True,1,0.0406
145,5561.0,BU04061123,0.43,130.5,2,True,1,0.043000000000000003
129,5561.0,BU04061123,0.398,116.10000000000001,2,True,1,0.0398
123,5561.0,BU04061123,0.386,110.7,2,True,1,0.0386
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
124,5561.0,BU04061123,0.388,111.60000000000001,2,True,1,0.0388
139,5561.0,BU04061123,0.418,125.10000000000001,2,True,1,0.041800000000000004
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
123,5561.0,BU04061123,0.386,110.7,2,True,1,0.0386
128,5561.0,BU04061123,0.396,115.2,2,True,1,0.0396
145,5561.0,BU04061123,0.43,130.5,2,True,1,0.043000000000000003
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
168,5561.0,BU04061123,0.476,151.20000000000002,2,True,1,0.0476
127,5561.0,BU04061123,0.394,114.3,2,True,1,0.039400000000000004
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
137,5561.0,BU04061123,0.414,123.3,2,True,1,0.0414
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
137,5561.0,BU04061123,0.414,123.3,2,True,1,0.0414
124,5561.0,BU04061123,0.388,111.60000000000001,2,True,1,0.0388
143,5561.0,BU04061123,0.426,128.70000000000002,2,True,1,0.0426
128,5561.0,BU04061123,0.396,115.2,2,True,1,0.0396
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
124,5561.0,BU04061123,0.388,111.60000000000001,2,True,1,0.0388
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
1202,5562.0,BU04061124,0.9,1081.8,2,True,1,0.09000000000000001
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
314,5550.0,BU04060511,0.768,282.6,2,True,1,0.07680000000000001
144,5561.0,BU04061123,0.428,129.6,2,True,1,0.042800000000000005
694,5539.0,BU04060204,0.9,624.6,2,True,1,0.09000000000000001
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
124,5561.0,BU04061123,0.388,111.60000000000001,2,True,1,0.0388
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
128,5561.0,BU04061123,0.396,115.2,2,True,1,0.0396
140,5561.0,BU04061123,0.42,126.0,2,True,1,0.042
122,5550.0,BU04060511,0.384,109.8,2,True,1,0.038400000000000004
127,5561.0,BU04061123,0.394,114.3,2,True,1,0.039400000000000004
131,5561.0,BU04061123,0.402,117.9,2,True,1,0.04020000000000001
127,5561.0,BU04061123,0.394,114.3,2,True,1,0.039400000000000004
124,5561.0,BU04061123,0.388,111.60000000000001,2,True,1,0.0388
131,5561.0,BU04061123,0.402,117.9,2,True,1,0.04020000000000001
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
120,5550.0,BU04060511,0.38,108.0,2,True,1,0.038000000000000006
135,5561.0,BU04061123,0.41,121.5,2,True,1,0.041
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
133,5561.0,BU04061123,0.40599999999999997,119.7,2,True,1,0.0406
136,5562.0,BU04061124,0.412,122.4,2,True,1,0.0412
124,5550.0,BU04060511,0.388,111.60000000000001,2,True,1,0.0388
144,5561.0,BU04061123,0.428,129.6,2,True,1,0.042800000000000005
131,5561.0,BU04061123,0.402,117.9,2,True,1,0.04020000000000001
125,5562.0,BU04061124,0.39,112.5,2,True,1,0.03900000000000001
122,5550.0,BU04060511,0.384,109.8,2,True,1,0.038400000000000004
124,5561.0,BU04061123,0.388,111.60000000000001,2,True,1,0.0388
124,5550.0,BU04060511,0.388,111.60000000000001,2,True,1,0.0388
125,5562.0,BU04061124,0.39,112.5,2,True,1,0.03900000000000001
122,5550.0,BU04060511,0.384,109.8,2,True,1,0.038400000000000004
136,5562.0,BU04061124,0.412,122.4,2,True,1,0.0412
138,5562.0,BU04061124,0.416,124.2,2,True,1,0.0416
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
124,5562.0,BU04061124,0.388,111.60000000000001,2,True,1,0.0388
123,5561.0,BU04061123,0.386,110.7,2,True,1,0.0386
157,5550.0,BU04060511,0.45399999999999996,141.3,2,True,1,0.045399999999999996
530,5539.0,BU04060204,0.9,477.0,2,True,1,0.09000000000000001
124,5562.0,BU04061124,0.388,111.60000000000001,2,True,1,0.0388
124,5562.0,BU04061124,0.388,111.60000000000001,2,True,1,0.0388
126,5550.0,BU04060511,0.392,113.4,2,True,1,0.039200000000000006
122,5550.0,BU04060511,0.384,109.8,2,True,1,0.038400000000000004
123,5561.0,BU04061123,0.386,110.7,2,True,1,0.0386
124,5562.0,BU04061124,0.388,111.60000000000001,2,True,1,0.0388
136,5550.0,BU04060511,0.412,122.4,2,True,1,0.0412
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
135,5562.0,BU04061124,0.41,121.5,2,True,1,0.041
148,5561.0,BU04061123,0.436,133.20000000000002,2,True,1,0.0436
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
120,5561.0,BU04061123,0.38,108.0,2,True,1,0.038000000000000006
125,5553.0,BU04060614,0.39,112.5,2,True,1,0.03900000000000001
136,5562.0,BU04061124,0.412,122.4,2,True,1,0.0412
125,5553.0,BU04060614,0.39,112.5,2,True,1,0.03900000000000001
121,5558.0,BU04060919,0.382,108.9,2,True,1,0.038200000000000005
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
121,5558.0,BU04060919,0.382,108.9,2,True,1,0.038200000000000005
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
130,5561.0,BU04061123,0.4,117.0,2,True,1,0.04000000000000001
133,5561.0,BU04061123,0.40599999999999997,119.7,2,True,1,0.0406
125,5553.0,BU04060614,0.39,112.5,2,True,1,0.03900000000000001
129,5561.0,BU04061123,0.398,116.10000000000001,2,True,1,0.0398
131,5550.0,BU04060511,0.402,117.9,2,True,1,0.04020000000000001
134,5561.0,BU04061123,0.408,120.60000000000001,2,True,1,0.0408
138,5550.0,BU04060511,0.416,124.2,2,True,1,0.0416
149,5561.0,BU04061123,0.438,134.1,2,True,1,0.043800000000000006
131,5561.0,BU04061123,0.402,117.9,2,True,1,0.04020000000000001
131,5561.0,BU04061123,0.402,117.9,2,True,1,0.04020000000000001
145,5561.0,BU04061123,0.43,130.5,2,True,1,0.043000000000000003
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
120,5561.0,BU04061123,0.38,108.0,2,True,1,0.038000000000000006
123,5561.0,BU04061123,0.386,110.7,2,True,1,0.0386
129,5550.0,BU04060511,0.398,116.10000000000001,2,True,1,0.0398
